PlatformCode,ActiveName,ActiveCode,WebActiveCode
IFEU,0XQ-Muenchener Rueckversicherung (Flex Div Adj Future Cash),0XQ,IFLO|0XQ
IFEU,0XR-Randgold Resources LTD (Flex Div Adj Future Cash),0XR,IFLO|0XR
IFEU,0XS-Royal Bank of Scotland Group plc (Flex Div Adj Future Cash),0XS,IFLO|0XS
IFEU,0XT-Altice NV (Flex Div Adj Future Cash),0XT,IFLO|0XT
IFEU,0XU-Merck KGaA (Flex Div Adj Future Cash),0XU,IFLO|0XU
IFEU,0XV-Aegon NV (Flex Div Adj Future Cash),0XV,IFLO|0XV
IFEU,0XW-Symrise AG (Flex Div Adj Future Cash),0XW,IFLO|0XW
IFEU,0XX-Porsche Automobil Holding SE (Flex Div Adj Future Cash),0XX,IFLO|0XX
IFEU,0XY-ProSiebenSat.1 Media AG (Flex Div Adj Future Cash),0XY,IFLO|0XY
IFEU,0XZ-RTL Group SA (Flex Div Adj Future Cash),0XZ,IFLO|0XZ
IFEU,0Y0-Greene King (Flex Div Adj Future Cash),0Y0,IFLO|0Y0
IFEU,0Y1-Severn Trent plc (Flex Div Adj Future Cash),0Y1,IFLO|0Y1
IFEU,0Y2-Taylor Wimpey plc (Flex Div Adj Future Cash),0Y2,IFLO|0Y2
IFEU,0Y3-United Utilities plc (Flex Div Adj Future Cash),0Y3,IFLO|0Y3
IFEU,0Y4-Weir Group Plc (Flex Div Adj Future Cash),0Y4,IFLO|0Y4
IFEU,0Y6-Whitbread plc (Flex Div Adj Future Cash),0Y6,IFLO|0Y6
IFEU,0Y7-ISS A/S (Flex Div Adj Future Cash),0Y7,IFLO|0Y7
IFEU,0Y8-DSV A/S (Flex Div Adj Future Cash),0Y8,IFLO|0Y8
IFEU,0Y9-Neste OYJ (Flex Div Adj Future Cash),0Y9,IFLO|0Y9
IFEU,0YA-Yara International ASA (Flex Div Adj Future Cash),0YA,IFLO|0YA
IFEU,0YC-Telenet Group Holding NV (Flex Div Adj Future Cash),0YC,IFLO|0YC
IFEU,"0YD-Philips NV, Kon. (Flex Div Adj Future Cash)",0YD,IFLO|0YD
IFEU,0YE-Smith & Nephew plc (Flex Div Adj Future Cash),0YE,IFLO|0YE
IFEU,0YF-Wolters Kluwer NV (Flex Div Adj Future Cash),0YF,IFLO|0YF
IFEU,0YG-Shire PLC (Flex Div Adj Future Cash),0YG,IFLO|0YG
IFEU,0YH-Relx NV (Flex Div Adj Future Cash),0YH,IFLO|0YH
IFEU,0YJ-ArcelorMittal (Flex Div Adj Future Cash),0YJ,IFLO|0YJ
IFEU,0YK-Yapi ve Kredi Bankasi AS (Flex Div Adj Future Cash),0YK,IFLO|0YK
IFEU,0YL-SSE Plc (Flex Div Adj Future Cash),0YL,IFLO|0YL
IFEU,0YM-Colruyt SA (Flex Div Adj Future Cash),0YM,IFLO|0YM
IFEU,0YN-Credit Agricole SA (Flex Div Adj Future Cash),0YN,IFLO|0YN
IFEU,0YP-Smiths Group Plc (Flex Div Adj Future Cash),0YP,IFLO|0YP
IFEU,"0YQ-KPN NV, Koninklijke (Flex Div Adj Future Cash)",0YQ,IFLO|0YQ
IFEU,0YR-Sports Direct International Plc (Flex Div Adj Future Cash),0YR,IFLO|0YR
IFEU,0YS-Standard Life Aberdeen plc (Flex Div Adj Future Cash),0YS,IFLO|0YS
IFEU,0YT-Atlas Copco AB A shares (Flex Div Adj Future Cash),0YT,IFLO|0YT
IFEU,0YU-Heineken NV (Flex Div Adj Future Cash),0YU,IFLO|0YU
IFEU,0YV-Unibail-Rodamco SE (Flex Div Adj Future Cash),0YV,IFLO|0YV
IFEU,0YW-Randstad Holding NV (Flex Div Adj Future Cash),0YW,IFLO|0YW
IFEU,"0YX-Boskalis Westiminster NV, Kon. (Flex Div Adj Future Cash)",0YX,IFLO|0YX
IFEU,0YY-NN Group NV (Flex Div Adj Future Cash),0YY,IFLO|0YY
IFEU,0YZ-OCI NV (Flex Div Adj Future Cash),0YZ,IFLO|0YZ
IFEU,0Z0-Endesa SA (Flex Div Adj Future Cash),0Z0,IFLO|0Z0
IFEU,0Z3-Unilever plc (Flex Div Adj Future Cash),0Z3,IFLO|0Z3
IFEU,0Z8-Givaudan (Flex Div Adj Future Cash),0Z8,IFLO|0Z8
IFEU,0Z9-Carnival plc (Flex Div Adj Future Cash),0Z9,IFLO|0Z9
IFEU,0ZA-Zardoya Otis SA (Flex Div Adj Future Cash),0ZA,IFLO|0ZA
IFEU,0ZB-Kumba Iron Ore Ltd (Flex Div Adj Future Cash),0ZB,IFLO|0ZB
IFEU,0ZC-Rand Merchant Investment Holdings Ltd (Flex Div Adj Future Cash),0ZC,IFLO|0ZC
IFEU,0ZD-Discovery Ltd (Flex Div Adj Future Cash),0ZD,IFLO|0ZD
IFEU,0ZE-Steinhoff International Holdings NV (Flex Div Adj Future Cash),0ZE,IFLO|0ZE
IFEU,0ZF-Mr Price Group Ltd (Flex Div Adj Future Cash),0ZF,IFLO|0ZF
IFEU,0ZG-Shoprite Holdings Ltd (Flex Div Adj Future Cash),0ZG,IFLO|0ZG
IFEU,0ZH-Tiger Brands Ltd (Flex Div Adj Future Cash),0ZH,IFLO|0ZH
IFEU,0ZI-Petrofac Ltd. (Flex Div Adj Future Cash),0ZI,IFLO|0ZI
IFEU,0ZK-Nedbank Group Ltd (Flex Div Adj Future Cash),0ZK,IFLO|0ZK
IFEU,0ZL-Vodacom Group Ltd (Flex Div Adj Future Cash),0ZL,IFLO|0ZL
IFEU,0ZM-Remgro Ltd (Flex Div Adj Future Cash),0ZM,IFLO|0ZM
IFEU,0ZN-Sanlam Ltd (Flex Div Adj Future Cash),0ZN,IFLO|0ZN
IFEU,0ZP-Standard Bank Group Ltd/South Africa (Flex Div Adj Future Cash),0ZP,IFLO|0ZP
IFEU,0ZQ-Iliad SA (Flex Div Adj Future Cash),0ZQ,IFLO|0ZQ
IFEU,0ZR-Growthpoint Properties Ltd (Flex Div Adj Future Cash),0ZR,IFLO|0ZR
IFEU,0ZS-Woolworths Holdings Ltd/South Africa (Flex Div Adj Future Cash),0ZS,IFLO|0ZS
IFEU,0ZT-RMB Holdings Ltd (Flex Div Adj Future Cash),0ZT,IFLO|0ZT
IFEU,0ZU-Coca-Cola Icecek AS (Flex Div Adj Future Cash),0ZU,IFLO|0ZU
IFEU,0ZW-Barclays Africa Group Ltd (Flex Div Adj Future Cash),0ZW,IFLO|0ZW
IFEU,0ZY-Enka Insaat ve Sanayi AS (Flex Div Adj Future Cash),0ZY,IFLO|0ZY
IFEU,0ZZ-Imerys SA (Flex Div Adj Future Cash),0ZZ,IFLO|0ZZ
IFEU,3A0-OC Oerlikon Corp AG (Flex Div Adj Future Cash),3A0,IFLO|3A0
IFEU,3A1-MorphoSys AG (Flex Div Adj Future Cash),3A1,IFLO|3A1
IFEU,3A2-PageGroup plc (Flex Div Adj Future Cash),3A2,IFLO|3A2
IFEU,3A3-FLSmidth & Co A/S (Flex Div Adj Future Cash),3A3,IFLO|3A3
IFEU,3A4-ASM International NV (Flex Div Adj Future Cash),3A4,IFLO|3A4
IFEU,3A6-Micro Focus International PLC (Flex Div Adj Future Cash),3A6,IFLO|3A6
IFEU,3A7-Sydbank A/S (Flex Div Adj Future Cash),3A7,IFLO|3A7
IFEU,3A8-Intrum Justitia AB (Flex Div Adj Future Cash),3A8,IFLO|3A8
IFEU,3A9-Deutsche Euroshop (Flex Div Adj Future Cash),3A9,IFLO|3A9
IFEU,3AA-Stagecoach Group (Flex Div Adj Future Cash),3AA,IFLO|3AA
IFEU,3AB-Bilfinger SE (Flex Div Adj Future Cash),3AB,IFLO|3AB
IFEU,3AC-Logitech International SA (Flex Div Adj Future Cash),3AC,IFLO|3AC
IFEU,3AE-Air France-KLM (Flex Div Adj Future Cash),3AE,IFLO|3AE
IFEU,3AF-Balfour Beatty (Flex Div Adj Future Cash),3AF,IFLO|3AF
IFEU,3AG-Immofinanz AG (Flex Div Adj Future Cash),3AG,IFLO|3AG
IFEU,3AH-Azimut Holding SpA (Flex Div Adj Future Cash),3AH,IFLO|3AH
IFEU,3AJ-Viscofan SA (Flex Div Adj Future Cash),3AJ,IFLO|3AJ
IFEU,3AK-Sulzer AG (Flex Div Adj Future Cash),3AK,IFLO|3AK
IFEU,3AL-Carillion (Flex Div Adj Future Cash),3AL,IFLO|3AL
IFEU,3AM-Orpea (Flex Div Adj Future Cash),3AM,IFLO|3AM
IFEU,3AN-Amer Sports Oyj (Flex Div Adj Future Cash),3AN,IFLO|3AN
IFEU,3AO-DKSH Holding AG (Flex Div Adj Future Cash),3AO,IFLO|3AO
IFEU,3AP-Subsea 7 SA (Flex Div Adj Future Cash),3AP,IFLO|3AP
IFEU,3AQ-Huhtamaki OYJ (Flex Div Adj Future Cash),3AQ,IFLO|3AQ
IFEU,3AR-Drax Group plc (Flex Div Adj Future Cash),3AR,IFLO|3AR
IFEU,3AS - Siemens Gamesa Renewable Energy SA (Flex Div Adj Future Cash),3AS,IFLO|3AS
IFEU,3AT-BBA Aviation PLC (Flex Div Adj Future Cash),3AT,IFLO|3AT
IFEU,3AU-Hexpol AB (Flex Div Adj Future Cash),3AU,IFLO|3AU
IFEU,3AV-TGS Nopec Geophysical Company ASA (Flex Div Adj Future Cash),3AV,IFLO|3AV
IFEU,3AW-Mediaset Espana Communicacion (Flex Div Adj Future Cash),3AW,IFLO|3AW
IFEU,3AX-Kesko OYJ (Flex Div Adj Future Cash),3AX,IFLO|3AX
IFEU,3AY-JM AB (Flex Div Adj Future Cash),3AY,IFLO|3AY
IFEU,3AZ-Wereldhave NV (Flex Div Adj Future Cash),3AZ,IFLO|3AZ
IFEU,3B0-SEB S.A. (Flex Div Adj Future Cash),3B0,IFLO|3B0
IFEU,3B1-Ladbrokes Coral Group PLC (Flex Div Adj Future Cash),3B1,IFLO|3B1
IFEU,3B2-International Personal Finance PLC (Flex Div Adj Future Cash),3B2,IFLO|3B2
IFEU,3B3-Gerresheimer AG (Flex Div Adj Future Cash),3B3,IFLO|3B3
IFEU,3B4-PostNL N.V (Flex Div Adj Future Cash),3B4,IFLO|3B4
IFEU,3B5-Outokumpu Oyj (Flex Div Adj Future Cash),3B5,IFLO|3B5
IFEU,3B6-Mitie Group (Flex Div Adj Future Cash),3B6,IFLO|3B6
IFEU,3B7-Genel Energy Plc (Flex Div Adj Future Cash),3B7,IFLO|3B7
IFEU,3B8-Modern Times Group AB (Flex Div Adj Future Cash),3B8,IFLO|3B8
IFEU,3B9-C&C Group PLC (Flex Div Adj Future Cash),3B9,IFLO|3B9
IFEU,3BA-Banca Popolare di Sondrio SCARL (Flex Div Adj Future Cash),3BA,IFLO|3BA
IFEU,3BB-Ultra Electronics Holdings (Flex Div Adj Future Cash),3BB,IFLO|3BB
IFEU,3BC-Ashmore Group Plc (Flex Div Adj Future Cash),3BC,IFLO|3BC
IFEU,3BE-Lancashire Holdings Ltd (Flex Div Adj Future Cash),3BE,IFLO|3BE
IFEU,3BF-Societe Telev Francaise 1 (Flex Div Adj Future Cash),3BF,IFLO|3BF
IFEU,3BG-QinetiQ Group PLC (Flex Div Adj Future Cash),3BG,IFLO|3BG
IFEU,3BH-SBM Offshore NV (Flex Div Adj Future Cash),3BH,IFLO|3BH
IFEU,3BI-BHP Billiton plc (Flex Div Adj Future Cash),3BI,IFLO|3BI
IFEU,3BJ-Pargesa Holding SA (Flex Div Adj Future Cash),3BJ,IFLO|3BJ
IFEU,3BK-Davide Campari - Milano (Flex Div Adj Future Cash),3BK,IFLO|3BK
IFEU,3BL-Rheinmetall AG (Flex Div Adj Future Cash),3BL,IFLO|3BL
IFEU,3BN-Firstgroup (Flex Div Adj Future Cash),3BN,IFLO|3BN
IFEU,3BO-Elementis PLC (Flex Div Adj Future Cash),3BO,IFLO|3BO
IFEU,3BP-Neopost SA (Flex Div Adj Future Cash),3BP,IFLO|3BP
IFEU,3BQ-Evonik Industries AG (Flex Div Adj Future Cash),3BQ,IFLO|3BQ
IFEU,3BR-Remy Cointreau (Flex Div Adj Future Cash),3BR,IFLO|3BR
IFEU,3BS-Vienna Insurance Group (Flex Div Adj Future Cash),3BS,IFLO|3BS
IFEU,3BU-Cofinimmo (Flex Div Adj Future Cash),3BU,IFLO|3BU
IFEU,3BV-William Demant Holding (Flex Div Adj Future Cash),3BV,IFLO|3BV
IFEU,3BX-Leoni AG (Flex Div Adj Future Cash),3BX,IFLO|3BX
IFEU,3BZ-Rubis SA (Flex Div Adj Future Cash),3BZ,IFLO|3BZ
IFEU,3C2-Colgate-Palmolive Co (Flex Div Adj Future Cash),3C2,IFLO|3C2
IFEU,3C3-Costco Wholesale Corp (Flex Div Adj Future Cash),3C3,IFLO|3C3
IFEU,3C4-CVS Health Corp (Flex Div Adj Future Cash),3C4,IFLO|3C4
IFEU,3C5-Deere & Co (Flex Div Adj Future Cash),3C5,IFLO|3C5
IFEU,3C6-Dominion Energy Inc (Flex Div Adj Future Cash),3C6,IFLO|3C6
IFEU,3C7-Duke Energy Corp (Flex Div Adj Future Cash),3C7,IFLO|3C7
IFEU,3C8-Du Pont (E.I.) De Nemours (Flex Div Adj Future Cash),3C8,IFLO|3C8
IFEU,3C9-Eli Lilly & Co (Flex Div Adj Future Cash),3C9,IFLO|3C9
IFEU,3CA-Altria Group Inc (Flex Div Adj Future Cash),3CA,IFLO|3CA
IFEU,3CB-Vifor Pharma AG (Flex Div Adj Future Cash),3CB,IFLO|3CB
IFEU,3CC-dormakaba Holding AG (Flex Div Adj Future Cash),3CC,IFLO|3CC
IFEU,3CE-Abbott Laboratories (Flex Div Adj Future Cash),3CE,IFLO|3CE
IFEU,3CG-Barry Callebaut AG (Flex Div Adj Future Cash),3CG,IFLO|3CG
IFEU,3CH-Hunting PLC (Flex Div Adj Future Cash),3CH,IFLO|3CH
IFEU,3CI-Baxter International Inc (Flex Div Adj Future Cash),3CI,IFLO|3CI
IFEU,3CJ-AVEVA Group PLC (Flex Div Adj Future Cash),3CJ,IFLO|3CJ
IFEU,3CK-Flughafen Zuerich AG (Flex Div Adj Future Cash),3CK,IFLO|3CK
IFEU,3CL-AT&T Inc (Flex Div Adj Future Cash),3CL,IFLO|3CL
IFEU,3CM-Georg Fischer AG (Flex Div Adj Future Cash),3CM,IFLO|3CM
IFEU,3CO-Sika AG (Flex Div Adj Future Cash),3CO,IFLO|3CO
IFEU,3CP-3M Co (Flex Div Adj Future Cash),3CP,IFLO|3CP
IFEU,3CQ-Electrocomponents (Flex Div Adj Future Cash),3CQ,IFLO|3CQ
IFEU,3CR-Anthem Inc (Flex Div Adj Future Cash),3CR,IFLO|3CR
IFEU,3CS-Automatic Data Processing Inc (Flex Div Adj Future Cash),3CS,IFLO|3CS
IFEU,3CT-Eurofins Scientific Group SA (Flex Div Adj Future Cash),3CT,IFLO|3CT
IFEU,3CU-Storebrand ASA (Flex Div Adj Future Cash),3CU,IFLO|3CU
IFEU,3CV-Helvetia Holding AG (Flex Div Adj Future Cash),3CV,IFLO|3CV
IFEU,3CW-SGS SA (Flex Div Adj Future Cash),3CW,IFLO|3CW
IFEU,3CX-Serco Group (Flex Div Adj Future Cash),3CX,IFLO|3CX
IFEU,3CY-Rhoen Klinikum AG (Flex Div Adj Future Cash),3CY,IFLO|3CY
IFEU,3D1-McDonald's Corp (Flex Div Adj Future Cash),3D1,IFLO|3D1
IFEU,3D2-Becton Dickinson & Co (Flex Div Adj Future Cash),3D2,IFLO|3D2
IFEU,3D3-CH Robinson Worldwide Inc (Flex Div Adj Future Cash),3D3,IFLO|3D3
IFEU,3D4-Validus Holdings Ltd (Flex Div Adj Future Cash),3D4,IFLO|3D4
IFEU,3D5-Symantec Corporation (Flex Div Adj Future Cash),3D5,IFLO|3D5
IFEU,3D6-Abengoa SA 'B' (Flex Div Adj Future Cash),3D6,IFLO|3D6
IFEU,3DA-Verizon Inc (Flex Div Adj Future Cash),3DA,IFLO|3DA
IFEU,3DB-Merck & Co Inc (Flex Div Adj Future Cash),3DB,IFLO|3DB
IFEU,3DC-Procter & Gamble Company (Flex Div Adj Future Cash),3DC,IFLO|3DC
IFEU,3DD-Johnson & Johnson (Flex Div Adj Future Cash),3DD,IFLO|3DD
IFEU,3DE-UnitedHealth Group Inc (Flex Div Adj Future Cash),3DE,IFLO|3DE
IFEU,3DF-Oracle Corp (Flex Div Adj Future Cash),3DF,IFLO|3DF
IFEU,3DG-Travelers Cos Inc/The (Flex Div Adj Future Cash),3DG,IFLO|3DG
IFEU,3DH-Kellogg Co (Flex Div Adj Future Cash),3DH,IFLO|3DH
IFEU,3DJ-General Mills Inc (Flex Div Adj Future Cash),3DJ,IFLO|3DJ
IFEU,3DK-PepsiCo Inc (Flex Div Adj Future Cash),3DK,IFLO|3DK
IFEU,3DL-Walt Disney Co/The (Flex Div Adj Future Cash),3DL,IFLO|3DL
IFEU,3DM-Pfizer Inc. (Flex Div Adj Future Cash),3DM,IFLO|3DM
IFEU,3DN-Southern Co (Flex Div Adj Future Cash),3DN,IFLO|3DN
IFEU,3DP-United Parcel Service Inc (Flex Div Adj Future Cash),3DP,IFLO|3DP
IFEU,3DQ-Exxon Mobil Corp (Flex Div Adj Future Cash),3DQ,IFLO|3DQ
IFEU,3DR-Wal-Mart Stores Inc (Flex Div Adj Future Cash),3DR,IFLO|3DR
IFEU,3DS-Medtronic plc (Flex Div Adj Future Cash),3DS,IFLO|3DS
IFEU,3DT-Philip Morris (Flex Div Adj Future Cash),3DT,IFLO|3DT
IFEU,3DU-Express Scripts Inc (Flex Div Adj Future Cash),3DU,IFLO|3DU
IFEU,3DV-NextEra Energy Inc (Flex Div Adj Future Cash),3DV,IFLO|3DV
IFEU,3DW-Kimberly-Clark Corp (Flex Div Adj Future Cash),3DW,IFLO|3DW
IFEU,3DX-Home Depot Inc (Flex Div Adj Future Cash),3DX,IFLO|3DX
IFEU,3DY-Honeywell International Inc (Flex Div Adj Future Cash),3DY,IFLO|3DY
IFEU,3DZ-International Business Machines Corp (Flex Div Adj Future Cash),3DZ,IFLO|3DZ
IFEU,3FB-Bidvest Group Ltd (Flex Div Adj Future Cash),3FB,IFLO|3FB
IFEU,3FE-Ferrari NV (Flex Div Adj Future Cash),3FE,IFLO|3FE
IFEU,3FI-Fiat Chrysler Automobiles NV (Flex Div Adj Future Cash),3FI,IFLO|3FI
IFEU,3GU-Bid Corporation Ltd (Flex Div Adj Future Cash),3GU,IFLO|3GU
IFEU,3RT-RTL Group SA (Flex Div Adj Future Cash),3RT,IFLO|3RT
IFEU,3SH-South32 (Flex Div Adj Future Cash),3SH,IFLO|3SH
IFEU,ABY-ABB Ltd (Flex Future Cash),ABY,IFLO|ABY
IFEU,AC-Accor (Std Future Cash),AC,IFLO|AC
IFEU,AF1-ICE Futures Richards Bay Coal Early (122 days) Single Expiry Future,AF1,IFEU|AF1
IFEU,AF2-ICE Futures Richards Bay Coal Early (214 days) Single Expiry Future,AF2,IFEU|AF2
IFEU,AF3-ICE Futures Richards Bay Coal Early (305 days) Single Expiry Future,AF3,IFEU|AF3
IFEU,AFC-Richards Bay Coal Calendar One Time Future,AFC,IFEU|AFC
IFEU,AFQ-Richards Bay Coal Quarter One Time Future,AFQ,IFEU|AFQ
IFEU,AFR-Richards Bay Coal Future,AFR,IFEU|AFR
IFEU,AGU-Aggreko Plc (Flex Future Cash),AGU,IFLO|AGU
IFEU,AHD-Anglo American plc (Flex Future Cash),AHD,IFLO|AHD
IFEU,AHL-Koninklijke Ahold Delhaize NV (Std Future Cash),AHL,IFLO|AHL
IFEU,AKZ-Akzo Nobel NV (Std Future Cash),AKZ,IFLO|AKZ
IFEU,ALN-Air Liquide (Std Future Cash),ALN,IFLO|ALN
IFEU,ALT-Alstom SA (Std Future Cash),ALT,IFLO|ALT
IFEU,ALV-Allianz AG (Std Future Cash),ALV,IFLO|ALV
IFEU,AM5-Amadeus IT Group SA (Flex Future Cash),AM5,IFLO|AM5
IFEU,AMC-ams AG (Flex Future Cash),AMC,IFLO|AMC
IFEU,AQY-Svenska Handelsbanken ser. A (Flex Future Cash),AQY,IFLO|AQY
IFEU,ARL-ArcelorMittal (Std Future Cash),ARL,IFLO|ARL
IFEU,ASL-ASML Holding NV (Std Future Cash),ASL,IFLO|ASL
IFEU,AT1-ICE Futures Rotterdam Coal Early (122 days) Single Expiry Future,AT1,IFEU|AT1
IFEU,AT2-ICE Futures Rotterdam Coal Early (214 days) Single Expiry Future,AT2,IFEU|AT2
IFEU,AT3-ICE Futures Rotterdam Coal Early (305 days) Single Expiry Future,AT3,IFEU|AT3
IFEU,ATC-Rotterdam Calendar One Time Future,ATC,IFEU|ATC
IFEU,ATQ-Rotterdam Coal Quarter One Time Future,ATQ,IFEU|ATQ
IFEU,ATW-Rotterdam Coal Future,ATW,IFEU|ATW
IFEU,AUD-Arkema (Flex Future Cash),AUD,IFLO|AUD
IFEU,AUK-ArcelorMittal (Flex Future Dlv),AUK,IFLO|AUK
IFEU,AUT-Atlantia SpA (Std Future Cash),AUT,IFLO|AUT
IFEU,AXQ-AXA SA (Std Future Cash),AXQ,IFLO|AXQ
IFEU,B-Brent Crude Future,B,IFEU|B
IFEU,BAG-Britvic PLC (Flex Future Cash),BAG,IFLO|BAG
IFEU,BAS-BASF AG (Std Future Cash),BAS,IFLO|BAS
IFEU,BBD-Barclays plc (Flex Future Cash),BBD,IFLO|BBD
IFEU,BDG-Babcock International Group Plc (Flex Future Cash),BDG,IFLO|BDG
IFEU,BDK-Burberry Group (Flex Future Cash),BDK,IFLO|BDK
IFEU,BHG-Berkshire Hathaway Inc (Flex Future Cash),BHG,IFLO|BHG
IFEU,BIY-Intesa Sanpaolo SpA (Flex Future Cash),BIY,IFLO|BIY
IFEU,BKE-Berkeley Group Holdings plc (Flex Future Cash),BKE,IFLO|BKE
IFEU,BLG-Proximus SA (Std Future Cash),BLG,IFLO|BLG
IFEU,BMD-Bayerische Motoren Werke AG (Flex Future Cash),BMD,IFLO|BMD
IFEU,BNR-BNP Paribas (Std Future Cash),BNR,IFLO|BNR
IFEU,"BOI-Boskalis Westiminster NV, Kon. (Std Future Cash)",BOI,IFLO|BOI
IFEU,BOU-Bouygues (Std Future Cash),BOU,IFLO|BOU
IFEU,BPG-Bpost SA (Flex Future Cash),BPG,IFLO|BPG
IFEU,BPV-Banco BPM (Std Future Cash),BPV,IFLO|BPV
IFEU,BPY-BP plc (Flex Future Cash),BPY,IFLO|BPY
IFEU,BTY-BT Group plc (Flex Future Cash),BTY,IFLO|BTY
IFEU,BVA-Banco Bilbao Vizcaya Argent (Std Future Cash),BVA,IFLO|BVA
IFEU,C-EUA Future,C,IFEU|C
IFEU,C-London Cocoa Future,C,IFLX|C
IFEU,C05-Medium Swiss Confederation Bond Future,C05,IFLL|C05
IFEU,C10-Long Swiss Confederation Bond Future,C10,IFLL|C10
IFEU,CAM-Carrefour SA (Std Future Cash),CAM,IFLO|CAM
IFEU,CBK-Commerzbank AG (Std Future Cash),CBK,IFLO|CBK
IFEU,CER-CER Future,CER,IFEU|CER
IFEU,CES-CER Daily Future,CES,IFEU|CES
IFEU,CET-ICE EUAA UK Auction,CET,IFEU|CET
IFEU,CEU-EUAA Future,CEU,IFEU|CEU
IFEU,CGM-Capgemini SA (Std Future Cash),CGM,IFLO|CGM
IFEU,CMZ-Carrefour SA (Flex Future Dlv),CMZ,IFLO|CMZ
IFEU,COR-Klepierre (Std Future Cash),COR,IFLO|COR
IFEU,CRA-Credit Agricole SA (Std Future Cash),CRA,IFLO|CRA
IFEU,CRF-CFR South China Coal Futures,CRF,IFEU|CRF
IFEU,CS-Containerised White Sugar Futures,CS,IFLX|CS
IFEU,CYD-Recordati SpA (Flex Future Cash),CYD,IFLO|CYD
IFEU,DAO-Groupe Danone (Std Future Cash),DAO,IFLO|DAO
IFEU,DBK-Deutsche Bank AG (Std Future Cash),DBK,IFLO|DBK
IFEU,DCY-Daimler AG (Std Future Cash),DCY,IFLO|DCY
IFEU,DDY-DNB NOR ASA (Flex Future Cash),DDY,IFLO|DDY
IFEU,DGG-Domino's Pizza Group Plc (Flex Future Cash),DGG,IFLO|DGG
IFEU,DHY-Sandvik AB (Flex Future Cash),DHY,IFLO|DHY
IFEU,DIA-Distribuidora Internacional de Alimentacion SA (DIA SA) (Std Future Cash),DIA,IFLO|DIA
IFEU,DMM-Daily Mail & General Trust (A Shs) (Flex Future Cash),DMM,IFLO|DMM
IFEU,DRD-DSV A/S (Flex Future Cash),DRD,IFLO|DRD
IFEU,"DSI-DSM NV, Koninklijke (Std Future Cash)",DSI,IFLO|DSI
IFEU,DowDuPont (Flex Div Adj Future Cash),3C8,IFLO|3C8
IFEU,EAS-Airbus (Std Future Cash),EAS,IFLO|EAS
IFEU,EC-Euro Cocoa Future,EC,IFLX|EC
IFEU,ECG-ICE EUA UK Auction,ECG,IFEU|ECG
IFEU,ECP-ICE EUA Phase 3 Daily Futures,ECP,IFEU|ECP
IFEU,ED-EuroDollars,ED,IFLL|ED
IFEU,EDV-Electricite de France (Std Future Cash),EDV,IFLO|EDV
IFEU,EDY-Energias de Portugal SA (Flex Future Cash),EDY,IFLO|EDY
IFEU,EFE-FTSEurofirst 80 Future,EFE,IFLL|EFE
IFEU,EFP-FTSEurofirst 100 Future,EFP,IFLL|EFP
IFEU,EKE-Elekta AB (B shares) (Flex Future Cash),EKE,IFLO|EKE
IFEU,END-Endesa SA (Flex Future Cash),END,IFLO|END
IFEU,ENI-ENI SpA (Std Future Cash),ENI,IFLO|ENI
IFEU,ENL-Enel SpA (Std Future Cash),ENL,IFLO|ENL
IFEU,EOM-E.ON SE (Std Future Cash),EOM,IFLO|EOM
IFEU,EON-One Month Eonia (futures delivery month = ECB+1),EON,IFLL|EON
IFEU,EPY-Svenska Cellulosa AB ex-event package (Flex Future Cash),EPY,IFLO|EPY
IFEU,ERD-CaixaBank SA (Flex Future Cash),ERD,IFLO|ERD
IFEU,ESQ-Essilor International SA (Std Future Cash),ESQ,IFLO|ESQ
IFEU,ESX-FTSE 100 Index Option (Synthetic Underlying),ESX,IFLO|ESX
IFEU,EU3-30Yr Euro Swapnote,EU3,IFLL|EU3
IFEU,EWE-MSCI Europe Equal Weighted NTR EUR Index Future,EWE,IFLL|EWE
IFEU,EWM-MSCI Emerging Markets Equal Weighted NTR USD Index Future,EWM,IFLL|EWM
IFEU,EWS-MSCI USA Equal Weighted NTR USD Index Future,EWS,IFLL|EWS
IFEU,EWW-MSCI World Equal Weighted NTR USD Index Future,EWW,IFLL|EWW
IFEU,EZD-CEZ AS (Flex Future Cash),EZD,IFLO|EZD
IFEU,EZX-Easyjet Plc (Flex Future Cash),EZX,IFLO|EZX
IFEU,F-Argus Sour Crude Index Future,F,IFEU|F
IFEU,FAY-Sampo Oyj (Flex Future Cash),FAY,IFLO|FAY
IFEU,FBY-Casino Guichard Perrachon SA (Flex Future Cash),FBY,IFLO|FBY
IFEU,FKY-Adidas AG (Flex Future Cash),FKY,IFLO|FKY
IFEU,FLX-FTSE 100 Index Option (Synthetic Underlying),FLX,IFLO|FLX
IFEU,FRB-Ageas NV/SA (Std Future Cash),FRB,IFLO|FRB
IFEU,FSY-Swedbank AB (Flex Future Cash),FSY,IFLO|FSY
IFEU,FTM-Orange SA (Std Future Cash),FTM,IFLO|FTM
IFEU,FTSE Developed Europe SMID Cap Tradable Plus Index Future,SMD,IFLL|SMD
IFEU,FTSE UK Mid Cap Tradable Plus Index Future,UKM,IFLL|UKM
IFEU,FUG-Fugro NV (Std Future Cash),FUG,IFLO|FUG
IFEU,FYY-Electrolux AB ser. B (Flex Future Cash),FYY,IFLO|FYY
IFEU,G-Gasoil Future (Low Sulphur Gasoil Futures from February 2015 contract month),G,IFEU|G
IFEU,G-Short Gilt Future,G,IFLL|G
